date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:19	149380/149380	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:24%20GMT	https://woo.templately.com/elescoop/?add-to-cart=26048	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/index7e38.html	(from https://woo.templately.com/elescoop/)
10:34:19	12942/12942	---MCZ	200	added ('OK')	text/css	etag:W/%22677e6ac0-328e%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksfbdf.css	(from https://woo.templately.com/elescoop/)
10:34:19	149380/149380	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:24%20GMT	https://woo.templately.com/elescoop/?add-to-cart=26047	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/indexf24e.html	(from https://woo.templately.com/elescoop/)
10:34:20	3933/3933	---MCZ	200	added ('OK')	text/css	etag:W/%22677e6abb-f5d%22	https://woo.templately.com/wp-content/plugins/fluentform/assets/css/fluent-forms-elementor-widget.css?ver=5.2.10	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/fluentform/assets/css/fluent-forms-elementor-widget251f.css	(from https://woo.templately.com/elescoop/)
10:34:20	639/639	---MCZ	200	added ('OK')	text/css	etag:W/%22677e6ab2-27f%22	https://woo.templately.com/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=3.26.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min7ac2.css	(from https://woo.templately.com/elescoop/)
10:34:20	3287/3287	---MCZ	200	added ('OK')	text/css	etag:W/%22677e6ac0-cd7%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min0c46.css	(from https://woo.templately.com/elescoop/)
10:34:20	7887/7887	---MCZ	200	added ('OK')	text/css	etag:W/%22677e6ac0-1ecf%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min0c46.css	(from https://woo.templately.com/elescoop/)
10:34:21	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265546572-1590%22	https://woo.templately.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/imagesloaded.minbb93.js	(from https://woo.templately.com/elescoop/)
10:34:21	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%226170ec45-5e4a%22	https://woo.templately.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/masonry.min3a05.js	(from https://woo.templately.com/elescoop/)
10:34:22	149380/149380	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:26%20GMT	https://woo.templately.com/elescoop/?add-to-cart=26045	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/index6a18.html	(from https://woo.templately.com/elescoop/)
10:34:22	1106/1106	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e659e-452%22	https://woo.templately.com/wp-content/plugins/betterdocs/assets/blocks/categorygrid/frontend.js?ver=a4a7e7ed1fd9a2aaf85a	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/betterdocs/assets/blocks/categorygrid/frontend136b.js	(from https://woo.templately.com/elescoop/)
10:34:22	10628/10628	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-2984%22	https://woo.templately.com/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/vendor/react.mincb06.js	(from https://woo.templately.com/elescoop/)
10:34:22	129351/129351	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-1f947%22	https://woo.templately.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/vendor/react-dom.mincb06.js	(from https://woo.templately.com/elescoop/)
10:34:22	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-12a8%22	https://woo.templately.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://woo.templately.com/elescoop/)
10:34:23	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660ce964-23b5%22	https://woo.templately.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/i18n.minc33c.js	(from https://woo.templately.com/elescoop/)
10:34:23	122875/122875	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675ab0b8-1dffb%22	https://woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/js/extend-search-modal.js?ver=753b3eef99faf5d02602	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/js/extend-search-modal7953.js	(from https://woo.templately.com/elescoop/)
10:34:23	60244/60244	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e659e-eb54%22	https://woo.templately.com/wp-content/plugins/betterdocs/assets/shortcodes/js/search-modal.js?ver=bdf2e7264f82ed923d6c	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/betterdocs/assets/shortcodes/js/search-modal5db4.js	(from https://woo.templately.com/elescoop/)
10:34:23	8692/8692	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266658a34-21f4%22	https://woo.templately.com/wp-content/themes/flexia-flexia-2.3.1/framework/assets/site/js/flexia-scripts.min.js?ver=6.7.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/themes/flexia-flexia-2.3.1/framework/assets/site/js/flexia-scripts.min9704.js	(from https://woo.templately.com/elescoop/)
10:34:24	37931/37931	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-942b%22	https://woo.templately.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://woo.templately.com/elescoop/)
10:34:24	8375/8375	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-20b7%22	https://woo.templately.com/wp-includes/js/dist/url.min.js?ver=e87eb76272a3a08402d2	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/url.min9481.js	(from https://woo.templately.com/elescoop/)
10:34:24	5535/5535	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-159f%22	https://woo.templately.com/wp-includes/js/dist/api-fetch.min.js?ver=d387b816bc1ed2042e28	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/api-fetch.min53e9.js	(from https://woo.templately.com/elescoop/)
10:34:24	1000/1000	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660ce964-3e8%22	https://woo.templately.com/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/escape-html.min3a9d.js	(from https://woo.templately.com/elescoop/)
10:34:25	11978/11978	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660ce964-2eca%22	https://woo.templately.com/wp-includes/js/dist/element.min.js?ver=cb762d190aebbec25b27	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/element.min1596.js	(from https://woo.templately.com/elescoop/)
10:34:25	788/788	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660ce964-314%22	https://woo.templately.com/wp-includes/js/dist/html-entities.min.js?ver=2cd3358363e0675638fb	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/dist/html-entities.min5b55.js	(from https://woo.templately.com/elescoop/)
10:34:25	107848/107848	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675ab0b8-1a548%22	https://woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/js/instant-answer.js?ver=6a6ab273a53c4a45fb2e	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/js/instant-answer3ce2.js	(from https://woo.templately.com/elescoop/)
10:34:25	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ab2-5e2d%22	https://woo.templately.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://woo.templately.com/elescoop/)
10:34:26	11556/11556	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ab5-2d24%22	https://woo.templately.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.1.0	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min42c6.js	(from https://woo.templately.com/elescoop/)
10:34:26	60035/60035	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e7161-ea83%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24809.js?ver=1710150133	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-248095c10.js	(from https://woo.templately.com/elescoop/)
10:34:26	15315/15315	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-3bd3%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min0c46.js	(from https://woo.templately.com/elescoop/)
10:34:26	2356/2356	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-934%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min0c46.js	(from https://woo.templately.com/elescoop/)
10:34:27	6263/6263	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ab2-1877%22	https://woo.templately.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.26.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min7ac2.js	(from https://woo.templately.com/elescoop/)
10:34:27	5326/5326	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e65bc-14ce%22	https://woo.templately.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.26.4	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min1c88.js	(from https://woo.templately.com/elescoop/)
10:34:27	52754/52754	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e65bc-ce12%22	https://woo.templately.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.26.4	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor/assets/js/frontend-modules.min1c88.js	(from https://woo.templately.com/elescoop/)
10:34:27	24210/24210	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ab2-5e92%22	https://woo.templately.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.26.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor-pro/assets/js/frontend.min7ac2.js	(from https://woo.templately.com/elescoop/)
10:34:28	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%226696ae21-53d8%22	https://woo.templately.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://woo.templately.com/elescoop/)
10:34:28	45428/45428	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e65bc-b174%22	https://woo.templately.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.26.4	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor/assets/js/frontend.min1c88.js	(from https://woo.templately.com/elescoop/)
10:34:28	44624/44624	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ab2-ae50%22	https://woo.templately.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.26.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min7ac2.js	(from https://woo.templately.com/elescoop/)
10:34:29	2673/2673	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-a71%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min30d3.js	(from https://woo.templately.com/elescoop/)
10:34:29	21479/21479	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-53e7%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min4588.js	(from https://woo.templately.com/elescoop/)
10:34:29	31626/31626	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-7b8a%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min9c28.js	(from https://woo.templately.com/elescoop/)
10:34:29	9749/9749	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-2615%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min9c28.js	(from https://woo.templately.com/elescoop/)
10:34:30	18878/18878	---MCZ	200	added ('OK')	application/javascript	etag:W/%226734a2e4-49be%22	https://woo.templately.com/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/underscore.min3ab8.js	(from https://woo.templately.com/elescoop/)
10:34:30	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%226361fec5-592%22	https://woo.templately.com/wp-includes/js/wp-util.min.js?ver=6.7.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-includes/js/wp-util.min9704.js	(from https://woo.templately.com/elescoop/)
10:34:30	14631/14631	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-3927%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min0c46.js	(from https://woo.templately.com/elescoop/)
10:34:31	7723/7723	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e6ac0-1e2b%22	https://woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=9.5.1	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min0c46.js	(from https://woo.templately.com/elescoop/)
10:34:31	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:37%20GMT	https://woo.templately.com/wp-content/themes/flexia-flexia-2.3.1/framework/assets/site/img/icons/icon-angle-down.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/themes/flexia-flexia-2.3.1/framework/assets/site/img/icons/icon-angle-down.png	(from https://woo.templately.com/wp-content/themes/flexia-flexia-2.3.1/framework/assets/site/css/style.css?ver=6.7.1)
10:34:32	41174/41174	---M--	200	added ('OK')	image/png	etag:%22675ab0b8-a0d6%22	https://woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/images/HeaderBg.03a08e0c.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/images/HeaderBg.03a08e0c.png	(from https://woo.templately.com/wp-content/plugins/betterdocs-pro/assets/public/css/instant-answer.css?ver=3.4.11)
10:34:32	3656/3656	---M--	200	added ('OK')	image/gif	etag:%226170ec45-e48%22	https://woo.templately.com/wp-admin/images/spinner.gif	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-admin/images/spinner.gif	(from https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24809.css?ver=1710150133)
10:34:33	6106/6106	---M--	200	added ('OK')	image/png	etag:%220283b2835096abbbf16a90ab6537d234%22	https://static.live.templately.com/woocommerce/2022/11/3966049a-es-offer-bg.png	C:/Users/itkah/Desktop/choice%201/static.live.templately.com/woocommerce/2022/11/3966049a-es-offer-bg.png	(from https://woo.templately.com/wp-content/uploads/elementor/css/post-24809.css?ver=1736339809)
10:34:33	712/712	---M--	200	added ('OK')	image/png	etag:%228393ab3d45e7309565a996849adb03ab%22	https://static.live.templately.com/woocommerce/2022/11/36b2c85c-es-header-wrapper-bg.png	C:/Users/itkah/Desktop/choice%201/static.live.templately.com/woocommerce/2022/11/36b2c85c-es-header-wrapper-bg.png	(from https://woo.templately.com/wp-content/uploads/elementor/css/post-26099.css?ver=1736339809)
10:34:33	154/154	---M--	200	added ('OK')	image/png	etag:%224638207113569c920c56c4b0154291a6%22	https://static.live.templately.com/woocommerce/2022/11/989c8d95-es-hamburger.png	C:/Users/itkah/Desktop/choice%201/static.live.templately.com/woocommerce/2022/11/989c8d95-es-hamburger.png	(from https://woo.templately.com/wp-content/uploads/elementor/css/post-26099.css?ver=1736339809)
10:34:34	178436/178436	---MCZ	200	added ('OK')	text/css	etag:W/%22677e8532-2b904%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24814.css?ver=1675058267	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24814c7b9.css	(from https://woo.templately.com/elescoop/products/)
10:34:34	47568/47568	---MCZ	200	added ('OK')	text/css	etag:W/%22677e8532-b9d0%22	https://woo.templately.com/wp-content/uploads/elementor/css/post-24814.css?ver=1736344882	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/elementor/css/post-248140631.css	(from https://woo.templately.com/elescoop/products/)
10:34:34	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:40%20GMT	https://woo.templately.com/elescoop/products/woocommerce/2022/11/c0dab500-es-corn-2.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/woocommerce/2022/11/c0dab500-es-corn-2.png	(from https://woo.templately.com/elescoop/products/)
10:34:35	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:40%20GMT	https://woo.templately.com/elescoop/products/woocommerce/2022/11/c51c3d0d-elescoop.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/woocommerce/2022/11/c51c3d0d-elescoop.png	(from https://woo.templately.com/elescoop/products/)
10:34:37	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:41%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26055	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index123f.html	(from https://woo.templately.com/elescoop/products/)
10:34:38	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:42%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26048	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index7e38.html	(from https://woo.templately.com/elescoop/products/)
10:34:38	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:42%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26049	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/indexd20d.html	(from https://woo.templately.com/elescoop/products/)
10:34:39	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:42%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26053	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/indexd3c5.html	(from https://woo.templately.com/elescoop/products/)
10:34:40	60035/60035	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e8532-ea83%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24814.js?ver=1675058267	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24814c7b9.js	(from https://woo.templately.com/elescoop/products/)
10:34:41	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:44%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26047	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/indexf24e.html	(from https://woo.templately.com/elescoop/products/)
10:34:42	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:46%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26045	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index6a18.html	(from https://woo.templately.com/elescoop/products/)
10:34:42	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:46%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26039	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index2d2d.html	(from https://woo.templately.com/elescoop/products/)
10:34:44	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:48%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26026	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index514b.html	(from https://woo.templately.com/elescoop/products/)
10:34:45	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:48%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=26022	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/indexf47d.html	(from https://woo.templately.com/elescoop/products/)
10:34:45	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:49%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=25730	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/index9f55.html	(from https://woo.templately.com/elescoop/products/)
10:34:45	159186/159186	---M--	200	added ('OK')	image/png	etag:%225c6d2430e9e9f257e06c0c5b2c54f676%22	https://static.live.templately.com/woocommerce/2022/11/2a028598-rs-rectangle-045.png	C:/Users/itkah/Desktop/choice%201/static.live.templately.com/woocommerce/2022/11/2a028598-rs-rectangle-045.png	(from https://woo.templately.com/elescoop/product-details/)
10:34:46	182747/182747	---MCZ	200	added ('OK')	text/css	etag:W/%22677e7de5-2c9db%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24816.css?ver=1675058281	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24816aaaa.css	(from https://woo.templately.com/elescoop/product-details/)
10:34:46	139/139	---M--	200	added ('OK')	text/css	etag:%22677e65bc-8b%22	https://woo.templately.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.26.4	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min1c88.css	(from https://woo.templately.com/elescoop/product-details/)
10:34:47	132676/132676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:51%20GMT	https://woo.templately.com/elescoop/products/?add-to-cart=25727	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/products/indexd157.html	(from https://woo.templately.com/elescoop/products/)
10:34:47	48427/48427	---MCZ	200	added ('OK')	text/css	etag:W/%22677e7de6-bd2b%22	https://woo.templately.com/wp-content/uploads/elementor/css/post-24816.css?ver=1736343014	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/elementor/css/post-248165056.css	(from https://woo.templately.com/elescoop/product-details/)
10:34:47	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%22677e65bc-2a5%22	https://woo.templately.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://woo.templately.com/elescoop/product-details/)
10:34:47	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:53%20GMT	https://woo.templately.com/elescoop/product-details/woocommerce/2022/11/c0dab500-es-corn-2.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/product-details/woocommerce/2022/11/c0dab500-es-corn-2.png	(from https://woo.templately.com/elescoop/product-details/)
10:34:47	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202025%2005:04:53%20GMT	https://woo.templately.com/elescoop/product-details/woocommerce/2022/11/c51c3d0d-elescoop.png	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/product-details/woocommerce/2022/11/c51c3d0d-elescoop.png	(from https://woo.templately.com/elescoop/product-details/)
10:34:49	65790/65790	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677e7de5-100fe%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24816.js?ver=1675058281	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24816aaaa.js	(from https://woo.templately.com/elescoop/product-details/)
10:34:49	121084/121084	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:54%20GMT	https://woo.templately.com/elescoop/product-details/?add-to-cart=25730	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/product-details/index9f55.html	(from https://woo.templately.com/elescoop/product-details/)
10:34:50	121084/121084	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2005:04:54%20GMT	https://woo.templately.com/elescoop/product-details/?add-to-cart=25727	C:/Users/itkah/Desktop/choice%201/woo.templately.com/elescoop/product-details/indexd157.html	(from https://woo.templately.com/elescoop/product-details/)
10:34:50	64796/64796	---MCZ	200	added ('OK')	text/css	etag:W/%22677f9f84-fd1c%22	https://woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-24819.css?ver=1675058293	C:/Users/itkah/Desktop/choice%201/woo.templately.com/wp-content/uploads/essential-addons-elementor/eael-248195f05.css	(from https://woo.templately.com/elescoop/cart-page/)
